user_id,timestamp,group,landing_page,converted
785684,2017-01-24 08:29:52.112127,control,old_page,0
705380,2017-01-04 08:10:06.272047,treatment,new_page,0
676652,2017-01-09 14:54:23.920941,treatment,new_page,0
827327,2017-01-21 20:44:10.262012,treatment,new_page,0
630327,2017-01-09 20:47:08.100439,control,old_page,0
717940,2017-01-11 02:42:57.362249,control,old_page,0
817188,2017-01-13 14:36:47.086619,control,old_page,0
918507,2017-01-24 11:57:26.804462,control,old_page,0
745032,2017-01-19 11:22:14.714071,treatment,new_page,0
908106,2017-01-07 23:19:05.531537,control,old_page,0
933569,2017-01-16 00:54:23.001011,treatment,new_page,0
810058,2017-01-18 22:21:05.502345,control,old_page,0
937946,2017-01-14 23:32:31.964237,control,old_page,0
821671,2017-01-08 18:50:09.470237,treatment,new_page,0
822900,2017-01-05 08:57:03.328103,control,old_page,0
683911,2017-01-03 18:58:55.919029,treatment,new_page,0
775220,2017-01-24 12:03:58.922697,control,old_page,0
876300,2017-01-19 05:55:39.564956,control,old_page,1
795856,2017-01-23 23:36:10.815899,treatment,new_page,0
746215,2017-01-09 03:54:14.172638,control,old_page,0
900363,2017-01-09 20:34:10.615605,treatment,new_page,0
902369,2017-01-02 21:13:38.558501,treatment,new_page,0
719035,2017-01-04 02:42:44.345908,treatment,new_page,0
820487,2017-01-18 12:09:18.816361,treatment,new_page,0
715259,2017-01-13 19:21:52.517711,treatment,new_page,0
759505,2017-01-06 02:43:06.220198,treatment,new_page,0
854549,2017-01-06 11:01:35.140873,treatment,new_page,0
936603,2017-01-20 12:22:08.380049,treatment,new_page,0
646891,2017-01-20 16:07:37.611251,control,old_page,0
803191,2017-01-03 18:41:06.370422,control,old_page,0
783207,2017-01-18 03:28:28.250403,treatment,new_page,0
917838,2017-01-08 09:30:02.791015,control,old_page,0
839377,2017-01-12 22:43:32.723436,treatment,new_page,0
868084,2017-01-11 14:19:50.913392,treatment,new_page,0
857406,2017-01-07 23:36:32.926189,control,old_page,0
683401,2017-01-20 14:29:24.228687,treatment,new_page,0
843263,2017-01-19 10:39:39.237969,treatment,new_page,0
775752,2017-01-15 23:43:51.974095,control,old_page,0
887998,2017-01-07 18:38:27.570938,treatment,new_page,0
726462,2017-01-19 15:08:16.762802,treatment,new_page,0
866978,2017-01-18 14:38:14.227986,treatment,new_page,0
886969,2017-01-09 10:36:45.568170,control,old_page,0
805235,2017-01-14 02:36:53.794692,control,old_page,1
777440,2017-01-08 08:21:57.060703,treatment,new_page,0
938880,2017-01-12 18:33:46.397640,treatment,new_page,0
890197,2017-01-03 06:23:16.876468,treatment,new_page,0
869704,2017-01-21 14:04:17.560751,control,old_page,0
658338,2017-01-19 15:45:40.557926,treatment,new_page,1
893908,2017-01-24 11:41:08.179185,treatment,new_page,0
831656,2017-01-09 05:46:59.864567,treatment,new_page,0
735102,2017-01-12 17:43:56.072327,control,old_page,0
893286,2017-01-21 18:40:37.119639,control,old_page,0
667777,2017-01-16 10:17:09.409479,treatment,new_page,0
687733,2017-01-22 04:36:52.658038,control,old_page,0
773523,2017-01-12 16:42:11.755811,treatment,new_page,0
878307,2017-01-07 16:02:52.396059,control,old_page,1
816733,2017-01-10 16:37:55.991852,treatment,new_page,0
663974,2017-01-21 23:50:34.318363,treatment,new_page,0
644926,2017-01-16 16:02:48.121265,control,old_page,0
757427,2017-01-08 10:07:00.473108,control,old_page,1
701254,2017-01-08 07:00:14.222754,control,old_page,0
725353,2017-01-08 01:12:30.043060,control,old_page,0
673880,2017-01-06 14:54:04.197395,control,old_page,0
878154,2017-01-14 00:51:45.959575,control,old_page,0
785615,2017-01-23 03:43:39.849620,treatment,new_page,0
643834,2017-01-23 19:47:09.078745,control,old_page,0
740367,2017-01-03 11:34:36.788833,control,old_page,1
832972,2017-01-11 12:46:38.747344,control,old_page,0
768832,2017-01-07 15:00:45.701941,control,old_page,0
699560,2017-01-08 20:08:05.830300,control,old_page,0
632780,2017-01-07 02:45:52.841312,control,old_page,0
933309,2017-01-16 04:41:40.974378,control,old_page,1
714969,2017-01-14 20:29:42.351476,control,old_page,1
909859,2017-01-23 11:45:24.762494,treatment,new_page,0
802357,2017-01-18 16:37:22.555899,control,old_page,0
759482,2017-01-17 13:09:22.715410,control,old_page,1
647575,2017-01-08 14:42:56.065989,treatment,new_page,0
729973,2017-01-04 14:14:35.495379,treatment,new_page,0
803265,2017-01-19 14:53:15.526602,treatment,new_page,0
654402,2017-01-20 12:04:01.467671,control,old_page,0
883293,2017-01-03 17:49:51.373084,treatment,new_page,0
725536,2017-01-03 23:36:37.973926,control,old_page,0
723931,2017-01-07 19:02:38.839168,treatment,new_page,0
907797,2017-01-21 00:12:19.091296,treatment,new_page,1
896048,2017-01-12 04:51:45.263004,control,old_page,0
933703,2017-01-19 20:09:08.149646,treatment,new_page,0
933431,2017-01-21 18:36:38.806114,treatment,new_page,0
708225,2017-01-09 23:09:56.446361,treatment,new_page,0
760271,2017-01-15 13:27:11.069492,control,old_page,0
856680,2017-01-06 05:02:54.883435,control,old_page,0
853156,2017-01-15 23:19:45.427866,treatment,old_page,0
829574,2017-01-08 00:49:58.152228,control,old_page,0
656258,2017-01-17 13:08:56.296410,treatment,new_page,0
890769,2017-01-24 12:25:12.565541,treatment,new_page,0
929406,2017-01-09 07:55:51.909481,control,old_page,0
646026,2017-01-07 15:50:18.880598,control,old_page,0
867247,2017-01-11 14:36:14.263195,treatment,new_page,0
830935,2017-01-13 03:32:48.217206,control,old_page,0
704618,2017-01-06 14:43:08.481312,control,old_page,0
889610,2017-01-19 02:49:12.776824,control,old_page,0
937546,2017-01-11 09:56:37.728663,treatment,new_page,1
829339,2017-01-16 02:06:31.015128,control,old_page,0
723029,2017-01-14 08:44:18.807044,control,old_page,0
912733,2017-01-20 13:12:41.850724,treatment,new_page,0
874744,2017-01-13 21:00:11.810713,control,old_page,1
646979,2017-01-14 06:47:54.837346,treatment,new_page,0
867634,2017-01-19 23:56:59.799459,control,old_page,0
701573,2017-01-24 10:20:52.583951,treatment,new_page,0
816743,2017-01-09 21:51:26.162275,control,old_page,0
843532,2017-01-10 01:07:18.692592,treatment,new_page,0
850262,2017-01-13 16:56:43.742018,control,old_page,0
754283,2017-01-12 19:36:58.546534,treatment,new_page,0
792202,2017-01-17 03:21:41.103807,control,old_page,0
801953,2017-01-08 11:36:06.378798,treatment,new_page,0
805076,2017-01-16 16:45:55.818920,control,old_page,0
714666,2017-01-13 04:54:12.586898,control,old_page,0
748024,2017-01-20 04:03:25.765034,control,old_page,1
758852,2017-01-06 23:17:45.405066,treatment,new_page,0
938392,2017-01-24 02:53:35.662322,treatment,new_page,0
688595,2017-01-19 01:06:12.953195,control,old_page,0
895220,2017-01-23 20:57:36.015375,treatment,new_page,0
927755,2017-01-22 15:20:21.335150,control,old_page,0
739727,2017-01-10 12:21:44.839648,control,old_page,0
852211,2017-01-06 14:02:51.017364,control,old_page,0
638789,2017-01-14 20:56:16.617746,control,old_page,0
911609,2017-01-19 09:00:31.481375,control,old_page,0
752621,2017-01-22 13:58:11.128003,control,old_page,0
671868,2017-01-10 13:10:43.914208,treatment,new_page,0
649565,2017-01-17 04:25:09.052955,treatment,new_page,0
655708,2017-01-10 07:23:45.432748,control,old_page,0
707662,2017-01-18 08:47:54.523121,treatment,new_page,1
753113,2017-01-16 03:55:48.949242,control,old_page,1
756322,2017-01-04 18:39:46.963232,treatment,new_page,0
880950,2017-01-24 02:32:30.235542,control,old_page,0
866695,2017-01-05 05:44:08.898353,control,old_page,0
940952,2017-01-04 05:11:10.414784,treatment,new_page,0
637837,2017-01-14 01:54:05.109346,control,old_page,0
772770,2017-01-20 13:56:06.802874,treatment,new_page,0
710107,2017-01-23 16:35:17.987827,treatment,new_page,0
835029,2017-01-03 00:56:51.791709,treatment,new_page,0
797706,2017-01-05 05:05:11.562675,control,old_page,0
770772,2017-01-05 22:47:39.654280,control,old_page,1
802510,2017-01-13 15:37:17.193185,treatment,new_page,0
771846,2017-01-03 06:36:30.924711,control,old_page,0
809685,2017-01-21 21:16:46.849402,control,old_page,0
799679,2017-01-19 14:00:39.118289,treatment,new_page,0
816687,2017-01-04 08:49:42.406359,control,old_page,0
699748,2017-01-07 08:17:06.235680,control,old_page,0
718247,2017-01-22 00:33:59.760223,treatment,new_page,0
868918,2017-01-09 01:54:14.245748,treatment,new_page,0
701161,2017-01-23 04:22:40.378543,control,old_page,0
736089,2017-01-16 23:08:42.280687,treatment,new_page,0
914730,2017-01-11 10:41:49.759127,control,old_page,0
752027,2017-01-17 13:09:16.151872,treatment,new_page,0
927745,2017-01-20 18:18:37.749347,treatment,new_page,0
645310,2017-01-22 00:35:13.988971,treatment,new_page,0
945940,2017-01-21 04:38:30.405749,treatment,new_page,0
676836,2017-01-11 05:20:43.873510,control,old_page,0
807565,2017-01-18 12:11:25.772737,treatment,new_page,0
789511,2017-01-03 03:24:29.129396,control,old_page,0
798061,2017-01-16 20:58:07.771659,control,old_page,0
853164,2017-01-22 14:46:13.647985,treatment,new_page,0
680162,2017-01-09 06:07:22.220057,control,old_page,0
758354,2017-01-14 02:19:31.737338,control,old_page,0
720216,2017-01-13 20:12:34.293785,control,old_page,0
879814,2017-01-03 16:54:44.259660,treatment,new_page,0
899308,2017-01-06 09:19:13.595761,treatment,new_page,1
747701,2017-01-17 21:48:56.364409,control,old_page,0
942099,2017-01-22 21:22:21.811354,treatment,new_page,0
728118,2017-01-19 08:23:34.872137,control,old_page,0
723513,2017-01-22 13:59:10.044171,control,old_page,0
741044,2017-01-21 21:22:37.436930,control,old_page,0
852521,2017-01-10 18:04:50.869061,treatment,new_page,0
852046,2017-01-16 22:32:25.839036,control,old_page,1
786310,2017-01-06 23:53:12.894486,treatment,new_page,0
929840,2017-01-07 22:00:03.841566,treatment,new_page,0
735804,2017-01-21 11:24:45.659743,control,old_page,0
944618,2017-01-22 01:15:18.804729,control,old_page,0
942410,2017-01-09 15:54:27.305080,treatment,new_page,0
922352,2017-01-22 15:26:40.137385,control,old_page,0
810229,2017-01-03 03:05:24.811262,treatment,new_page,0
656475,2017-01-20 01:46:00.584838,control,old_page,0
633763,2017-01-03 12:14:21.929217,treatment,new_page,0
775356,2017-01-20 02:26:00.388022,control,old_page,0
916467,2017-01-10 06:34:11.407456,treatment,new_page,0
645544,2017-01-18 20:34:16.983519,control,old_page,0
816115,2017-01-23 17:22:22.753406,treatment,new_page,0
702389,2017-01-08 17:33:26.131838,control,old_page,0
868336,2017-01-10 09:42:20.364884,treatment,new_page,1
753515,2017-01-15 12:43:23.699666,treatment,new_page,0
736012,2017-01-11 22:26:23.615935,control,old_page,0
854492,2017-01-21 20:57:43.486436,treatment,new_page,0
715289,2017-01-05 13:09:22.222318,treatment,new_page,0
637774,2017-01-13 03:55:50.964705,treatment,new_page,0
783362,2017-01-13 17:19:52.191392,control,old_page,0
678513,2017-01-12 09:36:26.202419,treatment,new_page,0
649808,2017-01-24 11:22:12.969757,treatment,new_page,1
893374,2017-01-04 11:19:08.870021,control,old_page,0
817729,2017-01-03 21:49:17.171289,treatment,new_page,0
924300,2017-01-12 17:17:42.741534,control,old_page,1
933445,2017-01-11 15:38:37.058069,control,old_page,0
809714,2017-01-16 00:01:29.878838,control,old_page,0
678831,2017-01-08 13:21:47.153981,control,old_page,0
761516,2017-01-02 22:10:08.954848,treatment,new_page,0
647089,2017-01-02 18:11:02.288022,treatment,new_page,1
661470,2017-01-20 19:55:10.881368,control,old_page,0
707787,2017-01-19 23:54:06.668653,control,old_page,0
758516,2017-01-13 09:16:55.916429,treatment,new_page,0
830870,2017-01-20 09:30:19.995015,treatment,new_page,0
860168,2017-01-08 00:18:26.333383,treatment,new_page,1
743106,2017-01-22 12:25:49.065253,control,old_page,0
876815,2017-01-08 07:28:53.083289,control,old_page,0
862962,2017-01-19 09:38:37.734022,control,old_page,0
652931,2017-01-09 15:13:32.134735,treatment,new_page,0
835320,2017-01-12 17:48:05.228894,control,old_page,1
866981,2017-01-05 04:45:12.606373,control,old_page,0
636723,2017-01-08 01:38:22.923913,control,old_page,0
768327,2017-01-17 11:04:29.672787,treatment,new_page,0
815983,2017-01-04 08:08:34.377159,treatment,new_page,0
661653,2017-01-07 05:09:03.095280,treatment,new_page,1
794008,2017-01-07 13:16:08.007621,control,old_page,0
834730,2017-01-21 02:30:12.645808,treatment,new_page,0
752313,2017-01-18 17:04:58.208423,control,old_page,0
672297,2017-01-07 13:15:26.520979,treatment,new_page,0
903352,2017-01-20 03:51:56.903055,control,old_page,0
638509,2017-01-18 11:30:23.581764,treatment,new_page,0
810013,2017-01-03 12:43:01.155991,treatment,new_page,0
746134,2017-01-16 17:54:32.132065,control,old_page,0
696611,2017-01-21 03:29:36.159245,control,old_page,0
763853,2017-01-22 04:51:21.051762,control,old_page,0
745689,2017-01-09 19:17:47.915539,control,old_page,0
678300,2017-01-21 20:33:35.113813,treatment,new_page,0
783537,2017-01-19 04:37:43.077497,treatment,new_page,0
634703,2017-01-16 07:15:32.673175,control,old_page,0
630665,2017-01-05 20:31:21.955788,control,old_page,1
832764,2017-01-08 00:35:12.353002,treatment,new_page,0
631991,2017-01-17 01:39:28.644671,treatment,new_page,0
880399,2017-01-16 11:54:49.841131,treatment,new_page,0
893443,2017-01-16 06:13:02.480250,control,old_page,0
779575,2017-01-23 07:25:48.340055,treatment,new_page,0
760554,2017-01-13 02:48:32.816284,control,old_page,0
683773,2017-01-10 01:28:14.592190,treatment,new_page,0
790124,2017-01-09 18:52:42.756835,treatment,new_page,0
792213,2017-01-03 18:49:05.504322,control,old_page,0
718970,2017-01-22 04:01:32.608170,treatment,new_page,0
860692,2017-01-20 22:35:36.006533,control,old_page,0
782975,2017-01-16 00:46:34.870084,treatment,new_page,0
766222,2017-01-19 08:28:04.796271,control,old_page,0
687783,2017-01-21 03:09:30.323494,treatment,new_page,0
656004,2017-01-18 02:21:50.636600,treatment,new_page,0
889206,2017-01-16 13:58:27.349588,treatment,new_page,0
803172,2017-01-15 21:31:28.941453,control,old_page,0
635303,2017-01-24 10:33:54.555082,control,old_page,0
652915,2017-01-08 18:44:00.609576,control,old_page,0
732909,2017-01-08 06:00:51.327523,control,old_page,0
904209,2017-01-07 19:12:49.835103,control,old_page,0
928732,2017-01-17 21:03:26.607099,treatment,new_page,0
634630,2017-01-15 18:38:44.897964,treatment,new_page,0
889640,2017-01-21 14:28:48.276310,treatment,new_page,0
745798,2017-01-12 13:44:37.650827,control,old_page,0
907625,2017-01-08 18:35:35.793517,control,old_page,0
885865,2017-01-21 19:38:13.333163,control,old_page,0
906573,2017-01-19 12:32:31.592886,treatment,new_page,1
927929,2017-01-22 19:02:35.307905,treatment,new_page,0
929430,2017-01-10 10:58:03.789111,control,old_page,0
789031,2017-01-06 07:39:56.251339,control,old_page,0
723005,2017-01-14 12:51:06.405149,control,old_page,0
667812,2017-01-15 22:27:23.282560,treatment,new_page,1
715257,2017-01-14 08:25:06.520139,control,old_page,0
643178,2017-01-05 14:11:45.130095,control,old_page,0
741757,2017-01-21 22:42:25.693764,control,old_page,0
914342,2017-01-20 12:59:13.425777,control,old_page,0
826969,2017-01-05 11:30:59.693672,treatment,new_page,0
889470,2017-01-15 13:30:02.605799,treatment,new_page,1
926939,2017-01-23 04:14:06.383588,control,old_page,0
664547,2017-01-14 19:00:58.878546,treatment,new_page,0
901268,2017-01-11 11:09:13.057329,treatment,new_page,0
843555,2017-01-11 18:37:56.268831,control,old_page,0
821315,2017-01-09 23:24:06.425065,treatment,new_page,0
739748,2017-01-11 08:05:18.731145,control,old_page,0
826026,2017-01-23 16:30:14.293200,control,old_page,0
890571,2017-01-21 03:58:12.948732,control,old_page,0
631677,2017-01-17 21:56:16.054006,control,old_page,0
781570,2017-01-20 05:54:00.003057,control,old_page,1
683791,2017-01-12 19:02:49.337185,control,old_page,1
719699,2017-01-17 14:02:52.377452,control,old_page,0
938345,2017-01-02 16:58:14.167956,treatment,new_page,1
768178,2017-01-16 11:30:19.378927,treatment,new_page,0
788792,2017-01-08 02:26:05.292162,control,old_page,0
685357,2017-01-21 06:13:19.517377,control,old_page,0
933162,2017-01-12 23:56:19.885475,control,old_page,0
727724,2017-01-03 04:59:27.013049,control,old_page,0
881660,2017-01-03 10:10:08.281908,control,old_page,0
789413,2017-01-23 22:31:49.413835,control,old_page,0
702268,2017-01-13 14:25:15.249885,control,old_page,0
789753,2017-01-18 11:04:00.047094,treatment,new_page,0
756948,2017-01-20 11:09:10.665827,control,old_page,0
886218,2017-01-19 06:29:42.952078,treatment,new_page,0
793642,2017-01-22 04:00:14.065444,control,old_page,0
773421,2017-01-18 20:46:37.118606,treatment,new_page,0
666002,2017-01-15 11:38:36.437984,treatment,new_page,0
898647,2017-01-20 16:05:24.112945,control,old_page,0
820962,2017-01-16 17:21:47.028784,control,old_page,1
762487,2017-01-06 05:59:40.797223,control,old_page,0
841218,2017-01-05 10:15:55.179752,control,old_page,0
835187,2017-01-09 04:42:35.827058,control,old_page,0
727953,2017-01-18 03:54:52.477947,control,old_page,0
824011,2017-01-10 17:37:55.857383,control,old_page,1
906533,2017-01-08 07:59:13.394136,control,old_page,0
828235,2017-01-16 14:03:45.481535,treatment,new_page,0
840431,2017-01-03 00:43:18.775332,control,old_page,0
638022,2017-01-05 15:55:28.998365,control,old_page,0
688729,2017-01-12 22:21:11.824321,control,old_page,0
740917,2017-01-21 22:31:20.315134,treatment,new_page,0
894158,2017-01-09 16:41:33.616307,treatment,new_page,0
826521,2017-01-17 08:41:14.871690,treatment,new_page,0
678214,2017-01-03 15:14:28.204770,treatment,new_page,0
708340,2017-01-11 00:29:42.300838,treatment,new_page,0
769083,2017-01-13 01:03:38.307101,treatment,new_page,0
761472,2017-01-10 06:02:49.944493,treatment,new_page,0
714362,2017-01-17 23:06:55.046472,treatment,new_page,0
641314,2017-01-04 16:55:56.049411,treatment,new_page,0
944773,2017-01-16 04:47:48.968864,treatment,new_page,0
689842,2017-01-13 09:49:56.574184,control,old_page,1
698120,2017-01-15 17:13:42.602796,control,old_page,0
901459,2017-01-05 11:33:34.287932,treatment,new_page,0
886455,2017-01-04 18:11:56.966693,control,old_page,0
675824,2017-01-07 06:14:03.312268,treatment,new_page,0
916848,2017-01-04 18:19:20.675469,treatment,new_page,0
804450,2017-01-16 08:31:49.323334,control,old_page,0
866617,2017-01-22 15:07:37.433480,control,old_page,0
635384,2017-01-09 20:02:06.697131,control,old_page,1
739441,2017-01-13 20:30:44.659878,control,old_page,0
690890,2017-01-22 22:50:45.053865,treatment,new_page,0
861396,2017-01-04 04:52:37.448063,control,old_page,1
896495,2017-01-15 12:29:35.972603,treatment,new_page,0
818968,2017-01-11 17:43:14.796076,treatment,new_page,1
924661,2017-01-05 16:18:17.429023,control,old_page,0
773495,2017-01-18 18:08:32.616799,treatment,new_page,0
724631,2017-01-09 04:19:36.444181,control,old_page,0
648214,2017-01-13 19:22:32.291418,control,old_page,0
889602,2017-01-22 16:48:47.802084,control,old_page,0
669114,2017-01-17 01:37:40.458092,control,old_page,0
937211,2017-01-18 06:46:45.906628,treatment,new_page,1
709844,2017-01-23 12:29:46.824648,control,old_page,0
707589,2017-01-18 10:49:49.185499,treatment,new_page,0
666278,2017-01-13 18:07:56.368415,treatment,new_page,0
727204,2017-01-21 16:16:35.059968,treatment,new_page,0
650251,2017-01-16 20:03:43.225584,control,old_page,1
664084,2017-01-23 13:26:06.547390,control,old_page,0
645674,2017-01-16 04:48:09.462616,control,old_page,0
703817,2017-01-08 21:34:38.300183,treatment,new_page,0
894302,2017-01-04 18:14:30.933934,control,old_page,1
749862,2017-01-20 04:24:23.419306,control,old_page,0
773253,2017-01-12 23:51:00.791349,control,old_page,0
855961,2017-01-19 03:13:30.917709,treatment,new_page,0
838389,2017-01-04 02:28:01.385983,treatment,new_page,0
793494,2017-01-09 02:09:08.534282,treatment,old_page,0
712943,2017-01-18 07:46:26.396662,control,old_page,0
801835,2017-01-21 19:37:58.697439,control,old_page,1
922704,2017-01-18 05:27:41.618014,control,old_page,0
736615,2017-01-14 15:15:58.305049,treatment,new_page,0
935838,2017-01-21 16:54:16.849330,control,old_page,0
848599,2017-01-11 10:09:48.982339,control,old_page,0
883510,2017-01-03 06:38:45.571631,control,old_page,1
670914,2017-01-12 23:48:41.744603,treatment,new_page,0
659490,2017-01-06 17:36:04.654728,treatment,new_page,1
904283,2017-01-18 01:06:03.657852,treatment,new_page,1
663366,2017-01-15 03:53:38.509405,control,old_page,0
865400,2017-01-22 03:24:02.545375,control,old_page,0
759395,2017-01-06 06:04:12.527785,treatment,new_page,1
787942,2017-01-12 04:52:43.888908,control,old_page,0
799400,2017-01-05 03:20:55.604247,treatment,new_page,0
867151,2017-01-16 22:53:00.257650,control,old_page,0
826978,2017-01-12 21:25:13.339400,treatment,new_page,0
945374,2017-01-06 12:30:28.733976,control,old_page,0
923259,2017-01-08 08:21:55.458878,control,old_page,0
904397,2017-01-05 16:54:30.714889,control,old_page,0
658478,2017-01-16 04:08:50.963618,control,old_page,0
777437,2017-01-03 05:41:02.356053,treatment,new_page,1
695829,2017-01-05 19:53:48.441711,treatment,new_page,0
806983,2017-01-04 23:26:21.216205,control,old_page,0
634927,2017-01-05 17:34:26.093670,treatment,new_page,0
766822,2017-01-18 10:16:46.356112,control,old_page,0
710557,2017-01-08 17:31:02.374109,treatment,new_page,0
654202,2017-01-16 23:07:18.418555,control,old_page,0
686585,2017-01-11 10:31:31.875780,treatment,new_page,0
783725,2017-01-21 13:59:32.607545,control,old_page,0
670713,2017-01-16 13:31:49.067536,control,old_page,0
782187,2017-01-18 03:14:10.157906,control,old_page,0
647909,2017-01-19 07:30:52.906225,control,old_page,1
801827,2017-01-09 04:11:14.138397,control,old_page,0
660051,2017-01-22 12:22:05.768937,control,old_page,0
805100,2017-01-05 00:51:56.009535,treatment,new_page,0
733266,2017-01-22 17:12:39.674707,treatment,new_page,0
633389,2017-01-13 12:05:14.012658,treatment,new_page,0
873432,2017-01-13 23:31:11.863120,treatment,new_page,0
891215,2017-01-07 23:18:47.940473,treatment,new_page,0
884837,2017-01-21 07:40:17.523486,treatment,new_page,0
712230,2017-01-08 22:57:44.536861,treatment,new_page,0
882570,2017-01-07 06:38:06.352176,treatment,new_page,0
895669,2017-01-08 22:46:46.187223,treatment,new_page,1
793134,2017-01-23 18:15:47.347491,control,old_page,0
796105,2017-01-21 08:12:33.666189,control,old_page,0
765562,2017-01-23 23:47:13.757124,treatment,new_page,0
635645,2017-01-11 09:58:54.787680,treatment,new_page,0
723605,2017-01-16 10:02:29.867560,treatment,new_page,0
708317,2017-01-08 23:05:34.889713,control,old_page,0
706657,2017-01-08 21:32:34.317762,control,old_page,0
929603,2017-01-13 17:17:09.358507,control,old_page,1
893224,2017-01-16 21:38:58.881899,treatment,new_page,0
894816,2017-01-07 17:29:01.024758,control,old_page,0
665327,2017-01-18 18:32:56.327969,treatment,new_page,0
872666,2017-01-05 07:44:32.050781,control,new_page,0
875323,2017-01-11 03:12:22.040499,treatment,new_page,0
660301,2017-01-12 19:32:14.846481,treatment,new_page,0
661969,2017-01-21 23:58:55.288887,control,old_page,0
756480,2017-01-05 00:07:20.930226,control,old_page,0
745960,2017-01-14 14:12:31.293776,control,old_page,0
770155,2017-01-17 07:35:38.965367,treatment,new_page,0
913616,2017-01-14 14:30:23.912907,treatment,new_page,0
872434,2017-01-12 20:50:32.135179,treatment,new_page,0
804516,2017-01-20 18:52:10.953021,treatment,new_page,0
758300,2017-01-09 13:04:15.315527,treatment,new_page,0
708747,2017-01-08 19:55:08.470452,control,old_page,0
639533,2017-01-15 09:20:37.579780,control,old_page,0
875893,2017-01-05 03:41:51.332325,treatment,new_page,0
639817,2017-01-06 23:39:11.754971,control,new_page,0
729548,2017-01-19 23:25:12.905638,control,old_page,0
702413,2017-01-11 11:00:46.957997,control,old_page,0
914399,2017-01-10 07:44:29.574023,control,old_page,0
848412,2017-01-02 15:44:06.701521,treatment,new_page,1
700957,2017-01-21 00:22:40.942878,control,old_page,0
762545,2017-01-06 10:12:13.011261,treatment,new_page,0
688104,2017-01-23 09:50:07.855056,treatment,new_page,0
821381,2017-01-13 01:41:55.084515,control,old_page,0
772720,2017-01-16 00:42:07.434587,control,old_page,0
796827,2017-01-15 06:45:44.736774,control,old_page,0
907618,2017-01-23 01:56:44.465014,control,old_page,0
776443,2017-01-19 17:59:21.480621,control,old_page,1
698600,2017-01-21 15:35:48.025090,treatment,new_page,0
775293,2017-01-08 09:56:51.074162,control,old_page,0
812776,2017-01-17 21:34:43.031327,treatment,new_page,0
844228,2017-01-23 06:05:56.933574,control,old_page,0
689743,2017-01-15 10:22:42.543840,treatment,new_page,0
665416,2017-01-21 05:48:57.822786,control,old_page,0
705635,2017-01-15 16:07:01.587338,control,old_page,1
692455,2017-01-02 13:47:12.570115,control,old_page,0
712347,2017-01-05 08:52:14.197119,treatment,new_page,0
884670,2017-01-05 13:45:38.845117,treatment,new_page,0
821608,2017-01-04 07:06:55.752562,control,old_page,0
756413,2017-01-12 06:37:05.386041,treatment,new_page,1
695007,2017-01-20 21:49:30.366799,treatment,new_page,0
802231,2017-01-04 13:45:33.740483,control,old_page,0
793275,2017-01-15 14:45:42.507671,treatment,new_page,0
791885,2017-01-23 15:58:17.624728,treatment,new_page,0
807210,2017-01-20 09:54:32.897891,treatment,new_page,0
885187,2017-01-11 23:25:21.607751,control,old_page,1
655558,2017-01-22 12:41:54.362117,control,old_page,1
937896,2017-01-08 04:46:44.979689,control,old_page,0
846065,2017-01-19 00:56:33.958892,treatment,new_page,0
638001,2017-01-04 20:22:29.229706,control,old_page,1
695270,2017-01-23 07:20:36.518763,treatment,new_page,0
720715,2017-01-08 13:00:01.397206,control,old_page,0
751426,2017-01-18 09:24:31.920967,control,old_page,1
795301,2017-01-18 11:30:34.723573,control,old_page,0
802763,2017-01-24 01:56:09.823600,treatment,new_page,0
758188,2017-01-04 20:14:21.155142,control,old_page,0
694479,2017-01-07 12:05:22.862068,control,old_page,1
889708,2017-01-21 04:36:31.314048,control,old_page,0
664048,2017-01-24 01:44:44.505481,control,old_page,0
685798,2017-01-14 01:54:22.879355,control,old_page,0
780053,2017-01-12 20:41:53.215805,treatment,new_page,0
721943,2017-01-05 01:08:50.672295,control,old_page,0
927416,2017-01-14 17:29:20.051324,treatment,new_page,0
841535,2017-01-06 07:01:04.863674,treatment,new_page,0
687208,2017-01-03 08:07:32.811192,control,old_page,0
710730,2017-01-21 03:44:22.588633,control,old_page,0
694758,2017-01-14 21:06:14.967358,treatment,new_page,0
889635,2017-01-04 04:03:57.603004,control,old_page,1
702977,2017-01-11 16:42:22.695689,treatment,new_page,0
718751,2017-01-02 17:57:35.432752,treatment,new_page,0
722066,2017-01-07 17:06:45.275684,control,old_page,0
805741,2017-01-07 00:28:35.547184,control,old_page,0
829009,2017-01-14 23:40:19.197181,control,old_page,0
732774,2017-01-05 19:38:14.666582,control,old_page,0
829790,2017-01-06 06:09:36.563775,treatment,new_page,0
636762,2017-01-23 16:09:18.038362,control,old_page,0
676677,2017-01-24 00:48:27.616751,control,old_page,1
859478,2017-01-15 07:09:13.018870,treatment,new_page,0
789688,2017-01-09 03:44:47.183041,treatment,new_page,0
803976,2017-01-03 07:27:33.643214,control,old_page,0
694200,2017-01-21 17:33:38.435882,control,old_page,0
897376,2017-01-06 02:55:34.055873,treatment,new_page,0
915937,2017-01-10 17:00:33.631203,treatment,new_page,0
778744,2017-01-10 17:31:59.969258,treatment,new_page,0
935020,2017-01-18 18:32:28.127127,control,old_page,0
838430,2017-01-15 19:14:00.626920,treatment,new_page,0
682068,2017-01-14 14:06:19.358522,treatment,new_page,0
859874,2017-01-19 13:48:39.718484,treatment,new_page,1
